# ra dec outfile
182.40407254890758 -1.6466428158912685 40054001714098615.png
182.45984554017997 -1.645869656055791 40054001714098639.png
182.33212752279593 -1.6462213636868417 40054001714098683.png
182.45416228196694 -1.6463362928528764 40054001714098701.png
182.45702215195016 -1.6470197619499922 40054001714098702.png
182.45668578519286 -1.6454161812619401 40054001714098703.png
182.47628207196638 -1.648695802308712 40054001714098719.png
182.5078037945793 -1.6449688126031436 40054001714098752.png
182.4412676112856 -1.644849812828175 40054001714098774.png
182.4965525900463 -1.645336667140549 40054001714098801.png
182.47122964583417 -1.6464042733898598 40054001714098830.png
182.46951295938635 -1.6468196195953195 40054001714098831.png
182.46957890834858 -1.6462018243723777 40054001714098832.png
182.4262388709687 -1.638406874361538 40054001714099146.png
182.32877696364233 -1.637812555955918 40054001714099191.png
182.43010222604295 -1.6350109847851824 40054001714099310.png
182.44088998034982 -1.6342720230408945 40054001714099361.png
182.32180390675774 -1.6342748725072525 40054001714099367.png
182.49781312306976 -1.633706336204468 40054001714099409.png
182.48601050817936 -1.6329942413199776 40054001714099438.png
182.48073631359853 -1.6326291028252042 40054001714099446.png
182.42080073513168 -1.633180406345447 40054001714099492.png
182.42111489328772 -1.6328521751641834 40054001714099493.png
182.4222330626178 -1.6316605566671982 40054001714099495.png
182.42144648360545 -1.6318529632498562 40054001714099496.png
182.41883636928148 -1.631354578676971 40054001714099559.png
182.4841762235509 -1.631054028279549 40054001714099622.png
182.40666894762361 -1.630444514925178 40054001714099641.png
182.48957614410367 -1.6298759797053466 40054001714099697.png
182.48486182393086 -1.62869983145933 40054001714099710.png
182.41556220355884 -1.6290904786836131 40054001714099720.png
182.3404204128052 -1.6287147571941911 40054001714099755.png
182.39399079005253 -1.6276827107332208 40054001714099780.png
182.38373567303418 -1.62720359494464 40054001714099848.png
182.41766395060574 -1.6256426362233356 40054001714099856.png
182.41847936323694 -1.6255977233989967 40054001714099857.png
182.41971153282768 -1.6263103584214782 40054001714099858.png
182.5081473003086 -1.625037466529194 40054001714099879.png
182.36889196054972 -1.6246666305708026 40054001714099924.png
182.42564235573272 -1.6245833180011515 40054001714099945.png
182.33636443547545 -1.6236860119923489 40054001714099979.png
182.38937703814557 -1.623889272867952 40054001714100000.png
182.38808008063828 -1.6245842678187015 40054001714100001.png
182.43892418332632 -1.6235108385839123 40054001714100008.png
182.498368135751 -1.6237039228296983 40054001714100023.png
182.47458133626964 -1.623516537486194 40054001714100057.png
182.48947816359228 -1.622638363971658 40054001714100072.png
182.37774046995625 -1.6253610830358982 40054001714100089.png
182.37644758557414 -1.6237633542456764 40054001714100090.png
182.34283047390753 -1.621523822300585 40054001714100123.png
182.4249433027692 -1.6219426912495896 40054001714100165.png
182.4504699907174 -1.622954924312341 40054001714100197.png
182.41555594775676 -1.6215346773419013 40054001714100203.png
182.40935106274324 -1.6207821517405276 40054001714100259.png
182.4177747506612 -1.6193967780776104 40054001714100332.png
182.4877718074171 -1.6195760217665391 40054001714100353.png
182.42784212463025 -1.6202486267270175 40054001714100370.png
182.42834563634415 -1.620446324051594 40054001714100373.png
182.36887375656843 -1.6184314947747822 40054001714100409.png
182.42597327276627 -1.6171572509609555 40054001714100472.png
182.37219659907646 -1.615785719912663 40054001714100520.png
182.37265427270478 -1.617488464721646 40054001714100521.png
182.37159007215809 -1.6139390120791806 40054001714100522.png
182.37282627459095 -1.6161379650360983 40054001714100526.png
182.37098343442335 -1.6149688805317375 40054001714100528.png
182.4080440468281 -1.618342619261852 40054001714100568.png
182.34070360490514 -1.615206198118696 40054001714100587.png
182.44425421698574 -1.6152121683728133 40054001714100597.png
182.43003343205797 -1.6177677101219081 40054001714100610.png
182.39562924089597 -1.6156302218922471 40054001714100645.png
182.39076932849233 -1.6158315823328253 40054001714100654.png
182.50468589515597 -1.615732123298697 40054001714100670.png
182.36435396159885 -1.6160494966865628 40054001714100696.png
182.44960510062563 -1.6130727832075338 40054001714100754.png
182.4980136886539 -1.612768843339984 40054001714100783.png
182.49502547824193 -1.6131459187449402 40054001714100868.png
182.4364354276508 -1.6109210527468032 40054001714100885.png
182.45487981825428 -1.6120058730599585 40054001714100893.png
182.3388135851561 -1.6111225484085552 40054001714100918.png
182.42152773900392 -1.61152106210938 40054001714100991.png
182.48600331611007 -1.6136493192685488 40054001714101011.png
182.48757957690538 -1.6143543515860048 40054001714101012.png
182.48342569917892 -1.612202484082892 40054001714101014.png
182.48609499172179 -1.612479557758214 40054001714101017.png
182.4888717661629 -1.611354030991371 40054001714101047.png
182.45310421609042 -1.6092318821544969 40054001714101068.png
182.4316433503311 -1.6088534506023056 40054001714101076.png
182.42182322423048 -1.6083481516438596 40054001714101088.png
182.4255883105057 -1.6061897775064529 40054001714101099.png
182.4198257388005 -1.6081146340955117 40054001714101105.png
182.4159231512558 -1.6085655224479176 40054001714101107.png
182.37965288543285 -1.6072555991141515 40054001714101162.png
182.4365323883331 -1.606682999785379 40054001714101167.png
182.49657031776601 -1.6076417645341163 40054001714101256.png
182.458868539522 -1.6065603387178176 40054001714101264.png
182.45093153110022 -1.6051052316595242 40054001714101278.png
182.4512297988847 -1.6054833911432116 40054001714101279.png
182.42840665153383 -1.6034708833495193 40054001714101394.png
182.3998272144742 -1.602890279560919 40054001714101431.png
182.49130562534052 -1.602796927062483 40054001714101438.png
182.41526926083657 -1.6026807791924633 40054001714101443.png
182.41348017571113 -1.6008464307026717 40054001714101444.png
182.36516643704252 -1.6024521470142996 40054001714101462.png
182.42556430051238 -1.603172643757242 40054001714101516.png
182.40521833582113 -1.6015951497118621 40054001714101522.png
182.48556059072922 -1.601666113851063 40054001714101529.png
182.41779859891722 -1.6013032876661466 40054001714101548.png
182.34141540287888 -1.600262571179393 40054001714101561.png
182.40150860245552 -1.5987701548079154 40054001714101659.png
182.43657156965133 -1.597522246433825 40054001714101676.png
182.39116894574366 -1.599032165458824 40054001714101718.png
182.499476289617 -1.5977320176482148 40054001714101723.png
182.36471224435752 -1.5971086742705232 40054001714101776.png
182.37458608106408 -1.5967731218514225 40054001714101786.png
182.3465245286581 -1.5965534456309838 40054001714101801.png
182.4012408789049 -1.5960959112929296 40054001714101812.png
182.40763600649902 -1.5951500421404186 40054001714101855.png
182.45384856536506 -1.5951101503796656 40054001714101858.png
182.4935758838563 -1.5927227520237848 40054001714101920.png
182.42646770593637 -1.5924698331443845 40054001714101971.png
182.47565970475358 -1.5914907225819812 40054001714102017.png
182.40431906873008 -1.592360334476075 40054001714102022.png
182.3441462945372 -1.59192057594236 40054001714102025.png
182.4318175822344 -1.5917881463621868 40054001714102034.png
182.38858734331654 -1.5918551752674819 40054001714102094.png
182.47989394761214 -1.5912483873621235 40054001714102109.png
182.4386256189035 -1.5904593733916945 40054001714102139.png
182.49081131143245 -1.5899122876997256 40054001714102165.png
182.3918959244613 -1.5879007449520888 40054001714102225.png
182.49124891261746 -1.586052841066648 40054001714102442.png
182.48148913407414 -1.585242662124607 40054001714102489.png
182.36352290287846 -1.5844081957848821 40054001714102531.png
182.4953767404473 -1.5835524271576606 40054001714102552.png
182.39431643525327 -1.5846570431101947 40054001714102572.png
182.39679957990006 -1.5830010013577125 40054001714102573.png
182.39226275727097 -1.5831575823893405 40054001714102605.png
182.4051573117092 -1.5802874295334934 40054001714102759.png
182.37105915427375 -1.580121215063832 40054001714102764.png
182.44339231222855 -1.5781049328417909 40054001714102859.png
182.45827729794465 -1.578895570327911 40054001714102986.png
182.37850483584245 -1.5703597678337669 40054006009037412.png
182.41270886746508 -1.54358596672344 40054006009038727.png
182.3699415339273 -1.5325567379996128 40054006009039286.png
182.48319807506235 -1.531709402731165 40054006009039334.png
182.44358997317795 -1.5251368331939412 40054006009039673.png
182.4548710192032 -1.5175113968425908 40054006009040053.png
182.4995864626052 -1.5069574551807108 40054006009040558.png
182.45607974817452 -1.5048386678488777 40054006009040659.png
182.49950589756176 -1.5044112743935774 40054006009040677.png
182.39505258312965 -1.5035574374969096 40054006009040727.png
182.4971131960735 -1.5006898342178299 40054006009040878.png
182.3305101475347 -1.4891461916956152 40054006009041429.png
182.50002787216923 -1.5747609751471312 40054006009057564.png
182.39720516223136 -1.5763255586204314 40054006009057603.png
182.43651806087732 -1.5752076499725702 40054006009057623.png
182.43844376682136 -1.5758502540206525 40054006009057624.png
182.48424978517164 -1.5744860775044605 40054006009057701.png
182.32718654873153 -1.5741216278721901 40054006009057724.png
182.47545219360032 -1.572564237346595 40054006009057795.png
182.4561753116829 -1.574550934891714 40054006009057798.png
182.3768764811314 -1.5736238000895013 40054006009057829.png
182.39573767482324 -1.5730067054723 40054006009057889.png
182.40303786135777 -1.5709702131192795 40054006009057918.png
182.32472904706773 -1.5689113348011772 40054006009058009.png
182.44927297114987 -1.569413910420784 40054006009058031.png
182.3834223934288 -1.5704501338061072 40054006009058043.png
182.4740668382073 -1.5696301916506263 40054006009058052.png
182.3360241371916 -1.5684960044463998 40054006009058077.png
182.43351190152669 -1.5633680856853995 40054006009058153.png
182.42588571267444 -1.5667258649561713 40054006009058174.png
182.3850125962921 -1.5666492032689907 40054006009058287.png
182.3223843482264 -1.5667475744610153 40054006009058290.png
182.4105136809099 -1.5649778435011166 40054006009058302.png
182.42859293538433 -1.5645100041165025 40054006009058331.png
182.4803705023226 -1.5690775483769102 40054006009058362.png
182.48092446635917 -1.5637600773391567 40054006009058363.png
182.4776292123881 -1.559979782892137 40054006009058364.png
182.4759673240986 -1.5593747681633165 40054006009058366.png
182.47889859183147 -1.5626082543739137 40054006009058367.png
182.47955039873662 -1.5687432216551553 40054006009058368.png
182.47846856225485 -1.5623632088345856 40054006009058369.png
182.4772578279805 -1.5573617623468012 40054006009058384.png
182.4790946104146 -1.5664330580315668 40054006009058404.png
182.39884100555912 -1.5611689175287253 40054006009058518.png
182.39711721866456 -1.5583868537040928 40054006009058519.png
182.3881970540188 -1.5612974103235306 40054006009058568.png
182.46994466665123 -1.5598397570412441 40054006009058635.png
182.5034800980696 -1.5578393693764256 40054006009058804.png
182.48288437560234 -1.5554008609831682 40054006009058882.png
182.44710798984272 -1.5579234933530848 40054006009058887.png
182.44691092956128 -1.5566951479435183 40054006009058888.png
182.44648613185416 -1.5526311519689204 40054006009058890.png
182.38447042783355 -1.5548118582378938 40054006009058943.png
182.42726218369512 -1.5538392781603578 40054006009058952.png
182.46218110303306 -1.5539943644903584 40054006009058962.png
182.4734497064705 -1.553629375682858 40054006009058986.png
182.47673082604373 -1.5528806739323218 40054006009059043.png
182.47309163275986 -1.5515650870116207 40054006009059050.png
182.50003790122184 -1.5530544845180358 40054006009059062.png
182.4515497672012 -1.5519053810747603 40054006009059071.png
182.41930911126454 -1.5506541086765935 40054006009059077.png
182.3410654134896 -1.5518928981974736 40054006009059085.png
182.4362179827501 -1.5515641372276294 40054006009059122.png
182.47420753744464 -1.5497938762924115 40054006009059189.png
182.42206876786437 -1.5499994365227812 40054006009059195.png
182.37684386617758 -1.550052488704288 40054006009059202.png
182.38128725755206 -1.550286271095408 40054006009059230.png
182.48424125728226 -1.548672725367267 40054006009059267.png
182.3743850776417 -1.5478453291191399 40054006009059293.png
182.49230045055245 -1.550180709455362 40054006009059362.png
182.39549959057675 -1.5468210569725374 40054006009059403.png
182.44128892509985 -1.5468197001413027 40054006009059439.png
182.4547631257315 -1.5462085834414354 40054006009059475.png
182.38632596298393 -1.5435557094331998 40054006009059586.png
182.40452651188528 -1.5441071248709064 40054006009059628.png
182.45025440865487 -1.5405651244074146 40054006009059725.png
182.43782399090415 -1.5407974132440097 40054006009059744.png
182.34548921306802 -1.5415824737168708 40054006009059750.png
182.43207509384916 -1.5392990692834518 40054006009059790.png
182.45257480313498 -1.5395658213775711 40054006009059798.png
182.3466962707518 -1.5375030388855062 40054006009059826.png
182.40029521292269 -1.5391186113750233 40054006009059894.png
182.48967790322288 -1.537562874881824 40054006009059923.png
182.50710056653824 -1.5360804080383257 40054006009059928.png
182.50839023777291 -1.5329762674511598 40054006009059929.png
182.42545461665162 -1.538181587323056 40054006009059950.png
182.4572092853699 -1.5358516474583366 40054006009059982.png
182.46064000440165 -1.5364684598492444 40054006009059983.png
182.43546708182984 -1.5380334219589524 40054006009059991.png
182.4374862662887 -1.5375358740578813 40054006009059992.png
182.44475756360706 -1.5359177248001004 40054006009060037.png
182.47209441434345 -1.5360517790438784 40054006009060063.png
182.40950393656283 -1.5366030568574691 40054006009060085.png
182.38229869603356 -1.5340271266743708 40054006009060136.png
182.38174550547225 -1.532150234120432 40054006009060137.png
182.4344690425617 -1.533564178687015 40054006009060145.png
182.43468460482373 -1.534190759544975 40054006009060146.png
182.43579328753114 -1.5318484769515954 40054006009060193.png
182.44076253946042 -1.5281652519097877 40054006009060194.png
182.43901427376343 -1.527012905521921 40054006009060195.png
182.4406786414647 -1.5305801203954321 40054006009060196.png
182.43602492802475 -1.5281184416417894 40054006009060197.png
182.4357718876863 -1.5287024167683487 40054006009060198.png
182.43964669146536 -1.5328202328784026 40054006009060234.png
182.42981182470538 -1.5322594582859965 40054006009060248.png
182.3399219113858 -1.5290695722150238 40054006009060348.png
182.38894894811511 -1.527569879649647 40054006009060389.png
182.38865757319934 -1.5259613713258584 40054006009060390.png
182.38474121518942 -1.5250216393941838 40054006009060411.png
182.3376359504324 -1.5283127381811383 40054006009060473.png
182.4536927806789 -1.5287537045542443 40054006009060500.png
182.4519916518003 -1.5266186140585891 40054006009060502.png
182.4530068132272 -1.5283107029519338 40054006009060503.png
182.42787758350087 -1.5273134408737608 40054006009060509.png
182.47748583637295 -1.527655766294127 40054006009060538.png
182.40756336897894 -1.5274712389105385 40054006009060553.png
182.50436947955433 -1.526422553808663 40054006009060562.png
182.45684848035341 -1.5268608061567128 40054006009060572.png
182.49029385852214 -1.5253411699139823 40054006009060613.png
182.40718955311448 -1.525570879145006 40054006009060643.png
182.4728097551948 -1.5250858168578347 40054006009060663.png
182.46747478118866 -1.5232336261760149 40054006009060664.png
182.4707186618048 -1.5259590647352839 40054006009060665.png
182.46803215841808 -1.5239844884287506 40054006009060667.png
182.4670455270719 -1.5242447258951013 40054006009060672.png
182.46810484438927 -1.522328494234709 40054006009060673.png
182.46763509233546 -1.522803515462459 40054006009060680.png
182.4669118136446 -1.5228994423554894 40054006009060681.png
182.42430007371948 -1.5240475804080593 40054006009060728.png
182.4507192449364 -1.5235093312590084 40054006009060742.png
182.4140855797775 -1.5230676875530114 40054006009060747.png
182.40619240539317 -1.5225080009588554 40054006009060832.png
182.48271378203498 -1.520485396579829 40054006009060838.png
182.3221337667762 -1.520401409761594 40054006009060998.png
182.50261473724316 -1.5198377890982326 40054006009061023.png
182.50182279168683 -1.5185923697669037 40054006009061024.png
182.5033545516473 -1.5198931471154657 40054006009061025.png
182.457586597147 -1.5191299392823583 40054006009061041.png
182.32988029332662 -1.518645692532149 40054006009061103.png
182.43158840933026 -1.5178335041944129 40054006009061109.png
182.40341177845593 -1.5188842203378268 40054006009061132.png
182.40420691646753 -1.520173736303072 40054006009061133.png
182.46279593732848 -1.5161719517895147 40054006009061160.png
182.46393091647275 -1.5171879327262736 40054006009061161.png
182.38535080456154 -1.515027616994508 40054006009061307.png
182.42769249124717 -1.5131412433250866 40054006009061368.png
182.43073209512463 -1.513166615670968 40054006009061388.png
182.43194910744168 -1.5138878959593352 40054006009061389.png
182.46565596122784 -1.5134842449030812 40054006009061455.png
182.40116924236202 -1.5130998606225479 40054006009061459.png
182.48187845426946 -1.5106516342084098 40054006009061499.png
182.50401645585873 -1.5096503098574845 40054006009061523.png
182.4879568077735 -1.507825268517264 40054006009061550.png
182.416333422412 -1.511028555608012 40054006009061568.png
182.43423511285974 -1.507775745076462 40054006009061580.png
182.4779692017529 -1.5093036455047266 40054006009061613.png
182.38858028497498 -1.5123678618015595 40054006009061618.png
182.41610418262022 -1.507596917976316 40054006009061708.png
182.41173942483906 -1.5083660917003001 40054006009061726.png
182.42937055604864 -1.5072015446067355 40054006009061739.png
182.4742421388401 -1.5076385719353562 40054006009061806.png
182.47226365154228 -1.5103124321408414 40054006009061807.png
182.45115405090417 -1.5057614309565919 40054006009061828.png
182.4459695663566 -1.5053416354287907 40054006009061859.png
182.4469478715139 -1.5050097609349333 40054006009061860.png
182.328408308569 -1.5062979118489803 40054006009061882.png
182.33685338998274 -1.5040848272584069 40054006009061941.png
182.4182750447756 -1.504493632427498 40054006009061947.png
182.47917391714876 -1.5031231245937282 40054006009061981.png
182.4528127472858 -1.5040304194072935 40054006009061999.png
182.45325256775973 -1.5058215374334138 40054006009062000.png
182.40944238731984 -1.503175632897019 40054006009062026.png
182.42017396133147 -1.5014780007436186 40054006009062102.png
182.43903416422594 -1.5015623938709852 40054006009062136.png
182.47614181695806 -1.498610535871868 40054006009062182.png
182.37012433510614 -1.499580513040417 40054006009062204.png
182.39118541817186 -1.4989098461678667 40054006009062268.png
182.5047290230204 -1.497224157164798 40054006009062280.png
182.37401119310613 -1.4979887141138857 40054006009062322.png
182.5083501181305 -1.499505210559154 40054006009062404.png
182.3967456395449 -1.4969970288518897 40054006009062434.png
182.36435075962646 -1.4962841663069495 40054006009062484.png
182.42863748259154 -1.495951072068173 40054006009062517.png
182.34448648599476 -1.494262671742992 40054006009062535.png
182.34020544687453 -1.493539769782721 40054006009062586.png
182.39833936033392 -1.4898240466026347 40054006009062661.png
182.33323965079572 -1.4925730515982407 40054006009062668.png
182.4771462470461 -1.492071308068079 40054006009062703.png
182.4021264322535 -1.4916857064387934 40054006009062705.png
182.48341072057366 -1.4891658652238058 40054006009062729.png
182.4372804379628 -1.4899479220315197 40054006009062782.png
182.3755627054068 -1.488373904093242 40054006009062838.png
182.48771226343538 -1.4886398358442647 40054006009062841.png
182.4168748111639 -1.4881648220604933 40054006009062854.png
182.32259227838242 -1.4879429861810984 40054006009062898.png
182.23887863860324 -2.0093999220560996 40054130563094047.png
182.23693312458033 -1.9991598248630196 40054130563094493.png
182.2569738306492 -1.9913121850875182 40054130563094864.png
182.23164094727417 -1.9741738317255748 40054130563095556.png
182.23934404293928 -1.9704654444468628 40054130563095707.png
182.25163315997594 -1.9656180213311445 40054130563095946.png
182.2393509410723 -1.9578279468125834 40054130563096326.png
182.24966319002837 -2.0102896838333186 40054130563114207.png
182.24695440433953 -2.0043319806710405 40054130563114470.png
182.23177351543688 -2.0036759262069572 40054130563114590.png
182.24208231754764 -2.0012494498462075 40054130563114611.png
182.260454661471 -2.001112376228675 40054130563114670.png
182.23716224228934 -1.9971650681058477 40054130563114909.png
182.25058163141938 -1.9935615376112579 40054130563115101.png
182.24285737952275 -1.9916035665885572 40054130563115231.png
182.2407536595384 -1.9911654764891236 40054130563115232.png
182.24663958880143 -1.9888729697261567 40054130563115311.png
182.24487536794092 -1.9866979955583564 40054130563115514.png
182.25379670069003 -1.9739793532412682 40054130563116128.png
182.23498592626737 -1.9719283055449206 40054130563116141.png
182.23898345204353 -1.968397165432004 40054130563116318.png
182.25400863848677 -1.95855021104229 40054130563116874.png
182.25798384209142 -1.956889356632598 40054130563116877.png
182.25699354065128 -1.9557043126386267 40054130563116878.png
182.25831196626774 -1.9367756143469324 40054134858056568.png
182.29081583078397 -1.9150996868531185 40054134858057557.png
182.25032270860868 -1.907437953736102 40054134858057914.png
182.30914565277814 -1.9039241830949263 40054134858058111.png
182.2508413693397 -1.9037822319057318 40054134858058126.png
182.24155660939306 -1.9000788842155876 40054134858058328.png
182.26211171201598 -1.8892518387363642 40054134858058857.png
182.26253352896862 -1.8790928087826382 40054134858059340.png
182.30908323341893 -1.874450968739624 40054134858059541.png
182.2797239698673 -1.8629792101487244 40054134858060083.png
182.30322106920414 -1.8597023346508734 40054134858060216.png
182.31249805321244 -1.8578229549163254 40054134858060297.png
182.28888576413723 -1.8576537307723755 40054134858060302.png
182.24479482639094 -1.8559962306714606 40054134858060382.png
182.2597272069003 -1.849263517590037 40054134858060756.png
182.2612688511905 -1.8340724295290058 40054134858061459.png
182.24609927939917 -1.823067340837196 40054134858062001.png
182.30018866108753 -1.813260157328372 40054134858062497.png
182.30420836500622 -1.7789692207291898 40054134858064260.png
182.2526579540292 -1.9462034982671328 40054134858075817.png
182.25190576708985 -1.9461619704062356 40054134858075819.png
182.25778144784107 -1.9461198996985267 40054134858075871.png
182.2524846455888 -1.9423944748341835 40054134858076055.png
182.23772755353178 -1.9433386211104648 40054134858076074.png
182.237308523633 -1.942294726767683 40054134858076075.png
182.25494727187314 -1.9406702590848033 40054134858076172.png
182.24704122558293 -1.9361615212401877 40054134858076436.png
182.29191904452577 -1.9243327063735578 40054134858076828.png
182.28584418094545 -1.9249564306356475 40054134858076851.png
182.30088090165842 -1.9226180086692009 40054134858077118.png
182.28641670882 -1.9224236718477443 40054134858077137.png
182.28701424647164 -1.9220282127696047 40054134858077138.png
182.23202105899315 -1.9183245543093066 40054134858077231.png
182.31791825587032 -1.9188865284249583 40054134858077237.png
182.25850864377625 -1.9190500587202957 40054134858077254.png
182.27801662855228 -1.9171227092953658 40054134858077328.png
182.25710058403658 -1.9169704430835126 40054134858077335.png
182.25600575560966 -1.9159319933081624 40054134858077336.png
182.24519307398404 -1.9176527912401515 40054134858077384.png
182.2451616405803 -1.9162638031849069 40054134858077385.png
182.2867088554804 -1.9148032973701432 40054134858077403.png
182.2576788173344 -1.9147887764581464 40054134858077433.png
182.3061241449679 -1.913659538435567 40054134858077532.png
182.3060322504348 -1.9147389710880254 40054134858077533.png
182.29035729371023 -1.9112520559374244 40054134858077759.png
182.25820982684178 -1.9101564760965957 40054134858077786.png
182.2633746705584 -1.9099211565489642 40054134858077797.png
182.26266035309501 -1.9088874608554944 40054134858077798.png
182.29492986734934 -1.901558240995024 40054134858077840.png
182.29728075264583 -1.9083676954994429 40054134858077841.png
182.29191217349273 -1.9045736845743542 40054134858077853.png
182.29610312553356 -1.9095926049161296 40054134858077854.png
182.29729514265918 -1.9098272458734393 40054134858077865.png
182.2965204144312 -1.9055596082031792 40054134858077871.png
182.31999614655447 -1.907472830917685 40054134858077927.png
182.28571755450295 -1.9044758386400404 40054134858078033.png
182.31290070938658 -1.9019109471972264 40054134858078140.png
182.28202186216143 -1.9003646859127366 40054134858078191.png
182.29459868399044 -1.8994380697559823 40054134858078275.png
182.28224054098143 -1.8970962898379786 40054134858078419.png
182.27898545268215 -1.8943135982467456 40054134858078517.png
182.30306926396165 -1.8928605749629486 40054134858078560.png
182.31819884714488 -1.8934671886262073 40054134858078575.png
182.3145973940839 -1.8911795641150275 40054134858078744.png
182.3105020270326 -1.8892009484438521 40054134858078766.png
182.2365665228281 -1.8861453623047946 40054134858078916.png
182.23632304562884 -1.8876481845552968 40054134858078917.png
182.25204876542665 -1.8843815766397567 40054134858079029.png
182.312992248018 -1.8811830996737073 40054134858079097.png
182.28176197203572 -1.8778761990252195 40054134858079140.png
182.28125433699512 -1.8776194422276158 40054134858079141.png
182.24664066978113 -1.8811155176788346 40054134858079161.png
182.2459107448976 -1.87994206124943 40054134858079164.png
182.24437543403974 -1.8775887725492404 40054134858079277.png
182.23330469439307 -1.877182060095295 40054134858079313.png
182.3211715414955 -1.8760387331331363 40054134858079391.png
182.25014227976126 -1.8663528498828623 40054134858079643.png
182.23367938858905 -1.8650314842655806 40054134858079664.png
182.2994531716865 -1.861648890513171 40054134858079719.png
182.24833542877764 -1.8635343810700082 40054134858079835.png
182.2584999640343 -1.8642628480931456 40054134858079839.png
182.23525254471855 -1.8631643123381836 40054134858079845.png
182.25599229631655 -1.8632154732840092 40054134858079859.png
182.31310749041776 -1.8595184541711802 40054134858080017.png
182.2567702632786 -1.8587420852131322 40054134858080073.png
182.3110778752914 -1.8564718763167338 40054134858080168.png
182.25001371669592 -1.8555543756588528 40054134858080233.png
182.26518605324887 -1.851000669922313 40054134858080393.png
182.25667030691497 -1.8480680983064104 40054134858080419.png
182.2560614554878 -1.8476331661864243 40054134858080420.png
182.25636364672928 -1.848116816138653 40054134858080421.png
182.23961355380632 -1.8501883430281694 40054134858080463.png
182.28747695294916 -1.8489304991277093 40054134858080506.png
182.26404461148414 -1.8408014211076273 40054134858080538.png
182.26420387466823 -1.8474188892154593 40054134858080539.png
182.2653622843584 -1.8414700334219731 40054134858080541.png
182.31688946304763 -1.8460800319187358 40054134858080571.png
182.29707407203207 -1.8488109436151163 40054134858080664.png
182.24451313560962 -1.8450551947423468 40054134858080754.png
182.2598579260154 -1.8439272231513795 40054134858080800.png
182.28544513745217 -1.8425959678984252 40054134858080887.png
182.2316562763523 -1.8410300818769874 40054134858080919.png
182.3192194425178 -1.8420694370434718 40054134858080974.png
182.23366477624157 -1.8293218738827608 40054134858081022.png
182.23428605452233 -1.8322564502183722 40054134858081028.png
182.23398200855667 -1.830770637997185 40054134858081031.png
182.28957137266178 -1.8395967796632495 40054134858081088.png
182.25390611697694 -1.8337315431212997 40054134858081365.png
182.26375773962906 -1.8310946966723176 40054134858081508.png
182.31714093669174 -1.8295212213670944 40054134858081542.png
182.24244920117846 -1.8257398652686285 40054134858081710.png
182.2496445060462 -1.8267036251805158 40054134858081735.png
182.29110742347385 -1.825152816045854 40054134858081800.png
182.29341909556328 -1.8244481129670707 40054134858081801.png
182.29001181238073 -1.8250726158548511 40054134858081802.png
182.2652455675353 -1.8242584009202423 40054134858081872.png
182.2486314275349 -1.8240842946745572 40054134858081930.png
182.25346906426716 -1.8210453766807044 40054134858082037.png
182.2911064447493 -1.816280335354484 40054134858082126.png
182.26206184968854 -1.8203641516839997 40054134858082143.png
182.23635588655742 -1.8172858864012031 40054134858082255.png
182.287246978157 -1.8164688252449053 40054134858082285.png
182.235429241923 -1.8152160259965686 40054134858082354.png
182.31789591160762 -1.81422635320071 40054134858082363.png
182.23716045984034 -1.8121597531351563 40054134858082433.png
182.29966144125493 -1.8109083138848752 40054134858082520.png
182.258946528758 -1.8085247193945626 40054134858082588.png
182.2579714330355 -1.807653381706453 40054134858082589.png
182.2592964794535 -1.809084080143078 40054134858082590.png
182.256234124114 -1.8079701083616997 40054134858082591.png
182.28145955738736 -1.807786097496141 40054134858082661.png
182.2978005647048 -1.805957253056119 40054134858082704.png
182.25998157509048 -1.802749553643864 40054134858082896.png
182.24182215502418 -1.799689502149728 40054134858083037.png
182.25086754544927 -1.800416857604726 40054134858083069.png
182.23240248793002 -1.7997809643682312 40054134858083111.png
182.25522373853923 -1.8000549439493347 40054134858083164.png
182.2446457270155 -1.7991089750003695 40054134858083174.png
182.30217542282406 -1.795620930770664 40054134858083254.png
182.2423698137773 -1.7935079423853686 40054134858083342.png
182.24683745219087 -1.792976676342763 40054134858083421.png
182.25286096117688 -1.7927018836226158 40054134858083567.png
182.31064435272606 -1.7918263467962452 40054134858083599.png
182.2356284887506 -1.7896543333451516 40054134858083680.png
182.29028136914386 -1.7888044452386536 40054134858083696.png
182.25662767432829 -1.7869847116896422 40054134858083803.png
182.24554355445818 -1.7856241872479055 40054134858083862.png
182.2960869553147 -1.7841688098831032 40054134858083882.png
182.2600075996875 -1.7857605653257485 40054134858083891.png
182.25414692690154 -1.7818832251715229 40054134858083958.png
182.255773543869 -1.7794172991604793 40054134858083959.png
182.24886275479113 -1.7819178284930883 40054134858083960.png
182.2535478057756 -1.7829791330362321 40054134858083961.png
182.25786625117442 -1.7845818791085397 40054134858084021.png
182.26230324656765 -1.7835645402535993 40054134858084152.png
182.28618624378603 -1.7820053545446566 40054134858084226.png
182.3142287522318 -1.7789518512464615 40054134858084313.png
182.25210884707576 -1.7771028164654363 40054134858084428.png
182.24371837511055 -1.7706154682760682 40054134858084674.png
182.24583579089824 -1.7699452536469842 40054134858084675.png
182.24686499675943 -1.7710575739486216 40054134858084676.png
182.26510824910767 -1.769936433249553 40054134858084750.png
182.26723734578113 -1.7709722195917146 40054134858084752.png
182.25491561293882 -1.7706952589789688 40054134858084773.png
