# ra dec outfile fov
348.1596170748004 0.11096477041721735 42679197394535755.png 3.299999952316284
348.17421655866855 0.1224516120049835 42679197394536439.png 4.300000190734863
348.1750737693907 0.1668664359557236 42679197394538904.png 2.799999952316284
348.10941761944133 0.18582369140428426 42679197394539909.png 3.0
348.2015036775718 0.18697066779764993 42679197394539966.png 3.5999999046325684
348.08915930962695 0.18794701991380772 42679197394540029.png 3.0
348.2324991150552 0.19239351308297106 42679197394540270.png 2.299999952316284
348.06669702026005 0.2030282991987556 42679197394540821.png 3.700000047683716
348.09066309947127 0.20518972521685827 42679197394540932.png 3.299999952316284
348.0903001809455 0.20727405239509966 42679197394541048.png 5.300000190734863
348.06319222520847 0.21864039797538348 42679197394541612.png 2.799999952316284
348.0750076758494 0.22838880501989087 42679197394542134.png 2.799999952316284
348.20558853781125 0.23582335985910557 42679197394542528.png 2.5999999046325684
348.1259704634513 0.09231035261469557 42679197394554228.png 6.199999809265137
348.1546573471961 0.09560133615256496 42679197394554431.png 4.599999904632568
348.1689190442791 0.09787587811564966 42679197394554452.png 2.0999999046325684
348.16575555583717 0.10025251750854836 42679197394554453.png 4.599999904632568
348.16887125167466 0.09602456385819982 42679197394554454.png 4.5
348.1682563435311 0.09972043902867522 42679197394554455.png 3.799999952316284
348.10080776508323 0.09611911641177479 42679197394554481.png 4.800000190734863
348.1751745111076 0.09777793112461929 42679197394554561.png 4.699999809265137
348.1795393773438 0.10341174422243499 42679197394554654.png 7.0
348.15719419508395 0.10207237955089238 42679197394554668.png 4.699999809265137
348.1490791741703 0.10257227472627228 42679197394554714.png 3.0
348.10585244070023 0.10408575035993389 42679197394554741.png 7.300000190734863
348.16118322554297 0.1058815405407631 42679197394554822.png 4.400000095367432
348.1124848873891 0.10464905924372442 42679197394554825.png 3.5999999046325684
348.1390963094697 0.10516528756977148 42679197394554869.png 4.199999809265137
348.1531572475907 0.10615762273992645 42679197394554885.png 3.299999952316284
348.11456240212976 0.10874022798934087 42679197394555062.png 3.4000000953674316
348.073014213689 0.11014504078471249 42679197394555125.png 5.199999809265137
348.06964323124606 0.11162389355275763 42679197394555126.png 4.099999904632568
348.121927859409 0.11128611270321025 42679197394555150.png 5.199999809265137
348.06050286192334 0.11187345295619402 42679197394555167.png 3.799999952316284
348.06342593912643 0.11212771718453947 42679197394555192.png 3.0
348.1176814028634 0.11211339768405856 42679197394555200.png 3.5
348.08090119441 0.11315210182725803 42679197394555267.png 4.300000190734863
348.1376586969183 0.11477073286682328 42679197394555354.png 5.900000095367432
348.13806413393854 0.11495330493239385 42679197394555358.png 8.100000381469727
348.0765142513894 0.1160952474565833 42679197394555458.png 4.0
348.18413908452015 0.11585858493834394 42679197394555466.png 4.900000095367432
348.1531020469451 0.11771089398984808 42679197394555571.png 5.800000190734863
348.210642620998 0.12037889252262352 42679197394555613.png 4.599999904632568
348.1197317243537 0.11892463513850135 42679197394555629.png 4.5
348.1191039221122 0.11920456408309138 42679197394555630.png 2.9000000953674316
348.1759123075178 0.11938132180020761 42679197394555645.png 4.599999904632568
348.18891811115975 0.12263703021297961 42679197394555654.png 2.700000047683716
348.17302987710906 0.11946238536695532 42679197394555664.png 3.700000047683716
348.2066533991245 0.12077800580582528 42679197394555713.png 5.400000095367432
348.05886976642665 0.12416780838252747 42679197394555855.png 9.199999809265137
348.0851589684411 0.12416244469915616 42679197394555867.png 3.299999952316284
348.0747379468654 0.12389446570880731 42679197394555880.png 6.400000095367432
348.0810869282595 0.12388034898982654 42679197394555940.png 3.799999952316284
348.1479946544456 0.1253629751536243 42679197394555974.png 2.5999999046325684
348.12570081627723 0.1254218013533147 42679197394555999.png 4.199999809265137
348.12498344295113 0.12796652488710306 42679197394556085.png 3.0999999046325684
348.1990978390113 0.1265754935858417 42679197394556089.png 2.4000000953674316
348.0623495983483 0.1275377084455412 42679197394556109.png 6.199999809265137
348.07465927634587 0.12818688041745607 42679197394556156.png 2.799999952316284
348.09145701349524 0.12961516232171305 42679197394556161.png 5.900000095367432
348.08248609733533 0.12939535872781807 42679197394556165.png 5.0
348.2066901839133 0.12876521683103173 42679197394556175.png 5.099999904632568
348.2033998581469 0.129720997606527 42679197394556234.png 3.5999999046325684
348.1036233757578 0.13169699384719694 42679197394556287.png 5.099999904632568
348.11378303975675 0.13577818086229226 42679197394556527.png 3.5
348.20960661004403 0.13532734633255297 42679197394556556.png 4.099999904632568
348.1038606219835 0.1383324734419761 42679197394556738.png 7.400000095367432
348.1042569509839 0.13797494909054422 42679197394556739.png 9.5
348.1701564536767 0.14125716245296707 42679197394556869.png 4.099999904632568
348.0813809736387 0.14325107598917036 42679197394556937.png 3.200000047683716
348.093868433244 0.15063068071978405 42679197394557268.png 9.300000190734863
348.0940850376392 0.15121635985888607 42679197394557269.png 10.699999809265137
348.1107887687911 0.1488382980145695 42679197394557297.png 10.100000381469727
348.1140312898417 0.15230037131928606 42679197394557323.png 4.099999904632568
348.08534616911254 0.15250612125281762 42679197394557357.png 5.0
348.1108753798964 0.1524750951993933 42679197394557365.png 3.0
348.1655513330474 0.15575603726385698 42679197394557467.png 4.800000190734863
348.2219935748305 0.15461048456992596 42679197394557484.png 4.300000190734863
348.15512753840005 0.15640697717225951 42679197394557555.png 3.5999999046325684
348.07143116571166 0.15507560926424707 42679197394557631.png 4.300000190734863
348.1020254309596 0.15926146864309326 42679197394557726.png 2.799999952316284
348.15853213221965 0.16288033688875644 42679197394557782.png 3.4000000953674316
348.1590825791452 0.16395219690651527 42679197394557783.png 3.700000047683716
348.1503765029709 0.17223587943257854 42679197394557784.png 5.5
348.152501474573 0.16957013458195747 42679197394557785.png 21.100000381469727
348.1047395083687 0.1665532238326821 42679197394557970.png 4.199999809265137
348.1059186522826 0.1641834341067722 42679197394557973.png 20.299999237060547
348.1659195009943 0.1621697676823574 42679197394557999.png 8.399999618530273
348.1930031953191 0.16423824314551197 42679197394558036.png 3.0
348.20524688145457 0.16711452848259142 42679197394558186.png 3.5
348.18486850879253 0.16798906093344212 42679197394558218.png 4.199999809265137
348.19806839510863 0.16922561014296553 42679197394558287.png 4.400000095367432
348.18923441660206 0.1704263388610529 42679197394558308.png 2.9000000953674316
348.19337548447027 0.1704713272600434 42679197394558325.png 3.799999952316284
348.19152144565555 0.17223284311215703 42679197394558326.png 2.700000047683716
348.17420556592526 0.17188203399188265 42679197394558350.png 6.599999904632568
348.1987349703576 0.17268720366545848 42679197394558435.png 5.699999809265137
348.1450200905719 0.17751949635462097 42679197394558590.png 3.200000047683716
348.2001005289836 0.17631629219002543 42679197394558610.png 3.299999952316284
348.05861070323084 0.1754431684369573 42679197394558613.png 7.0
348.07714974968167 0.17769517701520177 42679197394558636.png 4.300000190734863
348.14775856860484 0.17763893536024256 42679197394558685.png 3.799999952316284
348.0895660830754 0.18095979613573338 42679197394558734.png 4.800000190734863
348.129793101266 0.1811497068981355 42679197394558798.png 3.299999952316284
348.0976952913801 0.18071426102914423 42679197394558830.png 4.800000190734863
348.1828193166259 0.1842526022214154 42679197394558935.png 4.900000095367432
348.0845955962213 0.18661508294123452 42679197394559072.png 6.900000095367432
348.1986300291394 0.18736228609823946 42679197394559186.png 2.700000047683716
348.11386029012107 0.1882201603909043 42679197394559242.png 4.5
348.16001755148073 0.19444744160516045 42679197394559246.png 4.599999904632568
348.1584017939677 0.1931601344720373 42679197394559247.png 8.300000190734863
348.0924968488573 0.18976448764149717 42679197394559356.png 5.099999904632568
348.1694063911758 0.19367599196589938 42679197394559423.png 2.5
348.1698738704937 0.19557007331131934 42679197394559424.png 5.800000190734863
348.16997470272537 0.1929072281768211 42679197394559425.png 6.699999809265137
348.1705075168369 0.1952473781085499 42679197394559426.png 6.0
348.1762347310909 0.1928381492357013 42679197394559472.png 3.4000000953674316
348.18839296652936 0.19345260593484112 42679197394559476.png 3.700000047683716
348.1783739790221 0.19788373926656233 42679197394559735.png 3.799999952316284
348.1055238384792 0.20187735654659153 42679197394559830.png 5.199999809265137
348.09770037567614 0.20350464549130645 42679197394559976.png 13.199999809265137
348.104034667969 0.20471936298350282 42679197394559990.png 11.5
348.1617828048459 0.20815289387955135 42679197394560103.png 4.800000190734863
348.1016612075075 0.20697990602230953 42679197394560176.png 8.699999809265137
348.10273976306803 0.2025797263113335 42679197394560177.png 6.599999904632568
348.1006646497101 0.2032299635977973 42679197394560180.png 27.5
348.09596790771377 0.2077128313033921 42679197394560183.png 23.700000762939453
348.1599614927272 0.20897774440740377 42679197394560223.png 3.4000000953674316
348.1045210689346 0.2095183657398311 42679197394560237.png 3.299999952316284
348.1032185311328 0.2090771496130625 42679197394560238.png 2.5999999046325684
348.0605292331086 0.2138563281409469 42679197394560387.png 3.4000000953674316
348.17247929020823 0.2169699099960413 42679197394560476.png 2.700000047683716
348.05801952613825 0.21773138742080345 42679197394560512.png 4.300000190734863
348.20668667058055 0.21974212691859976 42679197394560540.png 2.9000000953674316
348.0867191721367 0.22770689327074303 42679197394561068.png 7.300000190734863
348.15044770949623 0.2271183401101966 42679197394561091.png 4.900000095367432
348.12090373358575 0.22981670907435806 42679197394561164.png 5.0
348.09090316797506 0.22899796768809078 42679197394561176.png 3.0
348.1281220400812 0.22949948810552567 42679197394561196.png 5.0
348.19809104237345 0.23069905216989137 42679197394561200.png 5.699999809265137
348.0709470585236 0.23169723232129472 42679197394561243.png 4.599999904632568
348.0720935850781 0.23097323157047098 42679197394561244.png 4.199999809265137
348.07233901355283 0.2318127445404121 42679197394561245.png 4.300000190734863
348.20795963612443 0.23336801720913347 42679197394561378.png 3.5
348.09266461062225 0.23638205751552405 42679197394561472.png 3.299999952316284
348.1173299326373 0.2370965816659317 42679197394561516.png 6.099999904632568
348.20801206616176 0.23954882621434126 42679197394561570.png 4.199999809265137
348.10995559066856 0.24231446724149555 42679197394561779.png 5.099999904632568
348.23843356996315 0.24281399216745916 42679197394561843.png 15.300000190734863
348.06143771810906 0.2430417732343703 42679197394561919.png 6.699999809265137
348.06193473672135 0.24279368413479285 42679197394561920.png 5.300000190734863
348.13252532658845 0.24340962628751292 42679197394561928.png 4.099999904632568
348.1152391196816 0.24299687237319648 42679197394561963.png 3.799999952316284
348.1171714078621 0.24447192808853732 42679197394561964.png 3.0
348.1830097272046 0.25232749638366614 42679197394561980.png 5.0
348.2161669062604 0.2456864705641695 42679197394562010.png 3.799999952316284
348.20731514612174 0.24532014295030094 42679197394562046.png 3.700000047683716
348.2334284735305 0.25101542733285825 42679197394562306.png 3.9000000953674316
348.2390090004516 0.2559170096428155 42679197394562493.png 4.599999904632568
348.12868935595594 0.2546030871432678 42679197394562527.png 4.5
348.12849409377355 0.25493153321981493 42679197394562530.png 5.199999809265137
348.08460528497443 0.25796983317866534 42679197394562635.png 4.0
348.1664942818202 0.25884448931466475 42679197394562643.png 3.5
348.15549943806303 0.25972211039640997 42679197394562724.png 3.5
348.17449577872753 0.259111310029535 42679197394562761.png 2.700000047683716
348.1353545746497 0.26108442059687037 42679197394562812.png 5.400000095367432
348.17841702930946 0.2616960556843015 42679197394562875.png 2.700000047683716
348.0849851750494 0.26351909233336507 42679197394562914.png 2.5999999046325684
348.16313916397206 0.26525010863507964 42679197394562937.png 27.5
348.16207017461323 0.2676671321152469 42679197394562940.png 30.399999618530273
348.23691257676717 0.2665978361686118 42679197394562969.png 3.799999952316284
348.0840410108931 0.26695923354010165 42679197394563072.png 4.400000095367432
348.08280502506693 0.26841433870489456 42679197394563073.png 3.0
348.0838417658568 0.2697836457527593 42679197394563074.png 2.5999999046325684
348.13845529935054 0.2700852392641935 42679197394563328.png 5.800000190734863
348.0881673367917 0.2733402671193177 42679197394563431.png 4.0
348.088872603435 0.2738314126305456 42679197394563432.png 4.5
348.1534125663466 0.27065822653077504 42679197394563529.png 3.5
348.1252250767445 0.27382868919592446 42679197394563608.png 2.799999952316284
348.08428549533386 0.2765522303660416 42679197394563810.png 2.200000047683716
348.1746345315827 0.3022359620902616 42679201689503314.png 5.0
348.2391541487095 0.3605610134709463 42679201689506303.png 3.0999999046325684
348.05772378072254 0.3893056317896467 42679201689507781.png 4.199999809265137
348.06134623336794 0.422192734113276 42679201689509589.png 4.199999809265137
348.1429516454038 0.4233224481187055 42679201689509634.png 3.5999999046325684
348.0758094178963 0.4318879998889539 42679201689510083.png 2.799999952316284
348.14223965859935 0.4350859834073971 42679201689510216.png 3.0
348.17632709333463 0.4465213433653163 42679201689510732.png 3.700000047683716
348.0571161504077 0.458163934800331 42679201689511393.png 3.0999999046325684
348.086939074267 0.27752590861939885 42679201689521091.png 3.200000047683716
348.23816968118643 0.2788863123056884 42679201689521118.png 3.9000000953674316
348.09012665010357 0.27882277192930466 42679201689521148.png 3.799999952316284
348.1606561648616 0.2847673626482738 42679201689521477.png 4.699999809265137
348.0622952582672 0.2901633061795969 42679201689521613.png 4.199999809265137
348.06075443278314 0.28879837900395394 42679201689521614.png 5.099999904632568
348.1626072172194 0.29068982277465194 42679201689521632.png 5.0
348.0972624182681 0.28861233572493433 42679201689521698.png 2.799999952316284
348.10029699433295 0.2892153579924468 42679201689521822.png 4.400000095367432
348.17037079274746 0.29046913572588823 42679201689521887.png 4.699999809265137
348.2116791389755 0.29354878873997675 42679201689521975.png 2.9000000953674316
348.08860439163186 0.295908016611717 42679201689522147.png 4.699999809265137
348.20673753822416 0.29753575850082203 42679201689522197.png 5.0
348.218272112854 0.29847877082503366 42679201689522233.png 3.4000000953674316
348.1953509359174 0.30007449551275767 42679201689522239.png 6.599999904632568
348.06694569056646 0.3049067069215778 42679201689522588.png 3.5
348.19288485707693 0.3105691837702203 42679201689522887.png 4.099999904632568
348.21839719533426 0.320733686185164 42679201689523301.png 4.599999904632568
348.0868032658106 0.3233121889904559 42679201689523447.png 3.0999999046325684
348.2339519252725 0.3272580839001402 42679201689523559.png 6.0
348.1087062191689 0.3386221566882244 42679201689523770.png 3.5
348.1746493466213 0.3354787954796559 42679201689523940.png 6.0
348.15845852889726 0.3370224267087525 42679201689524017.png 4.300000190734863
348.228766676136 0.3410506885491996 42679201689524041.png 3.9000000953674316
348.18133394272667 0.3371537049026342 42679201689524046.png 3.299999952316284
348.10039857255316 0.3378282050962654 42679201689524086.png 3.799999952316284
348.1142157990898 0.34192359827048546 42679201689524214.png 3.700000047683716
348.0913759466957 0.3423017484761408 42679201689524271.png 3.4000000953674316
348.13098764299156 0.3440702978358947 42679201689524294.png 4.699999809265137
348.10846924293304 0.3433694552283153 42679201689524320.png 4.699999809265137
348.1601008927513 0.34427055130734435 42679201689524417.png 2.4000000953674316
348.1855686476121 0.34799916203661546 42679201689524540.png 2.9000000953674316
348.1900008005296 0.3466661040373448 42679201689524542.png 3.5
348.13689133507523 0.3493462312592932 42679201689524585.png 4.0
348.1356898864209 0.34908877287082 42679201689524586.png 6.199999809265137
348.0921249197471 0.3514338634828847 42679201689524641.png 4.699999809265137
348.163255122679 0.35277276256207246 42679201689524674.png 5.199999809265137
348.1621929514722 0.35123508132110065 42679201689524675.png 2.799999952316284
348.1840317635194 0.3511703690881779 42679201689524684.png 2.9000000953674316
348.0994846412832 0.3525048214563848 42679201689524734.png 2.9000000953674316
348.1401008302237 0.35449178548554694 42679201689524745.png 4.099999904632568
348.13489008995356 0.356185987922957 42679201689524872.png 4.5
348.1823059263659 0.35548985008191625 42679201689524881.png 3.5
348.2414302881922 0.3560323641637183 42679201689524910.png 2.799999952316284
348.1518137216961 0.35901816677440296 42679201689524979.png 3.0
348.1029668835885 0.35759694717325413 42679201689524995.png 3.5
348.10123089577047 0.3576487539386365 42679201689524996.png 5.199999809265137
348.13732165948034 0.3623327576730389 42679201689525175.png 4.099999904632568
348.13911076863394 0.363565967048654 42679201689525176.png 5.699999809265137
348.1381541212701 0.36317410239933956 42679201689525179.png 11.699999809265137
348.11204767245624 0.36360989200667776 42679201689525207.png 3.299999952316284
348.1650419270552 0.3647765962528173 42679201689525242.png 4.400000095367432
348.2308878498544 0.3634210759522987 42679201689525303.png 23.0
348.23181780940774 0.3641266873377228 42679201689525304.png 19.600000381469727
348.23085250110114 0.3639895092295139 42679201689525305.png 23.600000381469727
348.23216674213324 0.3629568475516217 42679201689525311.png 27.799999237060547
348.2340667008709 0.3631115592676319 42679201689525318.png 22.600000381469727
348.23385429888924 0.3623859965842763 42679201689525320.png 18.5
348.2341182465121 0.36188332523427924 42679201689525329.png 23.200000762939453
348.15333006211466 0.36757617945858445 42679201689525418.png 4.699999809265137
348.15243934146577 0.36744082548067336 42679201689525419.png 5.099999904632568
348.1715245740583 0.37066505643097325 42679201689525472.png 3.0
348.17658134916405 0.3712214303139317 42679201689525507.png 3.9000000953674316
348.17902052497016 0.37074458571559366 42679201689525538.png 3.4000000953674316
348.1785443160652 0.37198601380353136 42679201689525539.png 4.199999809265137
348.1468650912293 0.37141020267397346 42679201689525551.png 3.700000047683716
348.06163167186463 0.3769933198172244 42679201689525613.png 3.9000000953674316
348.19801518054 0.37453808069055555 42679201689525636.png 3.0999999046325684
348.1808782451993 0.3741734931469616 42679201689525643.png 4.199999809265137
348.1810553918446 0.3764721723201848 42679201689525750.png 3.5999999046325684
348.0623841180589 0.3798557520643162 42679201689525885.png 6.0
348.2262280561845 0.3808867196819675 42679201689525993.png 3.4000000953674316
348.2017595149557 0.38274203554788067 42679201689526027.png 6.699999809265137
348.17815475157363 0.38585721806889706 42679201689526115.png 3.0999999046325684
348.1908853787993 0.3872363769897847 42679201689526220.png 4.099999904632568
348.2301256398851 0.3864730001253587 42679201689526260.png 6.5
348.128254456439 0.38758278084914 42679201689526288.png 2.700000047683716
348.06025086922057 0.3905928310492267 42679201689526375.png 4.099999904632568
348.177237335725 0.39093769744409385 42679201689526484.png 7.599999904632568
348.1082311669627 0.3902340305891021 42679201689526547.png 5.5
348.0851118011451 0.3958661757347831 42679201689526790.png 3.0999999046325684
348.06316825240117 0.4014133892546595 42679201689527122.png 4.599999904632568
348.1613219328155 0.40410674210723796 42679201689527126.png 3.4000000953674316
348.23149204578607 0.40274450513146276 42679201689527183.png 5.599999904632568
348.16791018148706 0.4072333319338515 42679201689527411.png 2.5
348.1394817820887 0.40922322787640425 42679201689527532.png 3.5999999046325684
348.12161588149775 0.41088000712243017 42679201689527633.png 5.099999904632568
348.1169311793289 0.4125839077355775 42679201689527704.png 4.699999809265137
348.1408660604299 0.4139753702670449 42679201689527760.png 3.0
348.1606568345507 0.4155100326758394 42679201689527825.png 3.700000047683716
348.1532256132918 0.41680262547377533 42679201689527829.png 4.400000095367432
348.13669044751236 0.4170775642971572 42679201689527990.png 3.799999952316284
348.1600182477789 0.41963442738462814 42679201689528051.png 2.9000000953674316
348.19099257641477 0.4235944380115337 42679201689528054.png 3.5
348.1888306184674 0.422980368109642 42679201689528055.png 6.699999809265137
348.1891115252062 0.41959523946482163 42679201689528056.png 4.199999809265137
348.21771334913814 0.4212968638003902 42679201689528183.png 5.0
348.15655515856696 0.4286591261234621 42679201689528339.png 5.300000190734863
348.0598421529189 0.4253125086062959 42679201689528359.png 3.799999952316284
348.0691564029553 0.4276193457454872 42679201689528424.png 4.300000190734863
348.1470297322153 0.42747839639493085 42679201689528538.png 4.5
348.18000189183965 0.4291478707330157 42679201689528550.png 4.199999809265137
348.1680845687512 0.4312272535878777 42679201689528603.png 3.9000000953674316
348.13968511238375 0.43138860501423704 42679201689528639.png 3.200000047683716
348.084860020425 0.4327940564176171 42679201689528684.png 2.700000047683716
348.1479664735665 0.43278359794806487 42679201689528691.png 9.399999618530273
348.1486978404842 0.4320049451458953 42679201689528692.png 16.799999237060547
348.1479889923539 0.43187419562576307 42679201689528693.png 17.0
348.1964250688725 0.4324427106830507 42679201689528733.png 3.299999952316284
348.10102638101654 0.4339705887277535 42679201689528774.png 4.599999904632568
348.18503518219904 0.4341452469285051 42679201689528779.png 3.0
348.0904002706329 0.4392352059161305 42679201689528952.png 3.0999999046325684
348.08432390881086 0.4384622018226784 42679201689528968.png 5.0
348.08680401725684 0.4412382857014759 42679201689529028.png 3.9000000953674316
348.1519874159723 0.4414641221855866 42679201689529077.png 5.400000095367432
348.14383969875547 0.44246939964545084 42679201689529096.png 4.0
348.1016496981102 0.44374289252591115 42679201689529192.png 4.900000095367432
348.1885305828476 0.4439124917657157 42679201689529228.png 3.0
348.10483591789284 0.44443061881423307 42679201689529264.png 4.199999809265137
348.1631454422061 0.4454186026114995 42679201689529267.png 4.599999904632568
348.05900034395404 0.4520925518543103 42679201689529328.png 3.5
348.06300241574274 0.45050026360126244 42679201689529377.png 3.799999952316284
348.0660956576498 0.45235354865414473 42679201689529378.png 2.700000047683716
348.0663426884708 0.45048602171662794 42679201689529379.png 3.5
348.09736561000744 0.448050495367521 42679201689529398.png 2.799999952316284
348.17979375467723 0.44938739676687794 42679201689529418.png 3.5
348.061981088075 0.4561254287424048 42679201689529747.png 3.700000047683716
348.11343916072883 0.4557996917610541 42679201689529782.png 4.400000095367432
348.0815273137015 0.45568667175395505 42679201689529785.png 3.4000000953674316
348.081102564165 0.45796405139096624 42679201689529786.png 5.400000095367432
348.0808299203536 0.45779339405679376 42679201689529787.png 5.300000190734863
348.0913240738487 0.45701041401431125 42679201689529840.png 3.200000047683716
348.0687244171937 0.4590872398699154 42679201689529900.png 4.699999809265137
348.1839608847287 0.4603714607239605 42679201689529997.png 5.300000190734863
348.23628747189935 0.46083140331988615 42679201689530022.png 3.4000000953674316
348.11185074402056 0.46034777573670144 42679201689530052.png 3.799999952316284
348.12201510570935 0.4629893036857665 42679201689530073.png 4.099999904632568
348.12529956014004 0.4626497678556075 42679201689530074.png 4.699999809265137
348.12431645376324 0.46084212105756234 42679201689530075.png 3.299999952316284
348.1168469801729 0.4627249968837588 42679201689530104.png 2.799999952316284
348.1101031332645 0.46298785599600756 42679201689530138.png 3.5
348.05841992053905 0.501946739726643 42679205984471170.png 3.0
348.18818772082744 0.5101720342173929 42679205984471600.png 3.200000047683716
348.0991981983009 0.5275183922597214 42679205984472419.png 4.900000095367432
348.07806763630026 0.5302753841734129 42679205984472572.png 4.400000095367432
348.13030145190646 0.5456173815342598 42679205984473352.png 5.099999904632568
348.1139749334079 0.5726042755233619 42679205984474662.png 4.400000095367432
348.1837717107521 0.6289089456879694 42679205984477505.png 3.0
348.10061055181444 0.4658853789930846 42679205984488130.png 3.200000047683716
348.23720484552155 0.4677022592384563 42679205984488230.png 3.700000047683716
348.10927008216976 0.46768768705519215 42679205984488235.png 5.099999904632568
348.1090023569688 0.46711012322625617 42679205984488236.png 5.0
348.111124638365 0.4687423813014423 42679205984488237.png 5.5
348.1153326258813 0.46964200122039196 42679205984488263.png 5.5
348.1158509198498 0.470519261977918 42679205984488264.png 4.300000190734863
348.11585119096446 0.47095200002511456 42679205984488265.png 4.199999809265137
348.11906182317796 0.46893560119117644 42679205984488268.png 5.599999904632568
348.1017688184906 0.4712303210913416 42679205984488411.png 3.0
348.103616425629 0.4734305666696013 42679205984488501.png 6.599999904632568
348.11372359773054 0.4746653018852978 42679205984488605.png 5.599999904632568
348.18337595674836 0.47567200532518383 42679205984488637.png 3.700000047683716
348.1267184485839 0.4791590973399309 42679205984488775.png 3.0999999046325684
348.1138591588624 0.480157771387063 42679205984488799.png 4.199999809265137
348.11454952310675 0.4799544944785562 42679205984488800.png 2.799999952316284
348.14813486126275 0.48113886593709937 42679205984488826.png 4.5
348.12321602269293 0.4820690136748082 42679205984488938.png 3.0999999046325684
348.1340983296704 0.4845152201266946 42679205984489003.png 3.5999999046325684
348.1344736435711 0.48320890646824477 42679205984489004.png 5.0
348.14845260779515 0.48406353228723137 42679205984489027.png 4.400000095367432
348.14711630032934 0.4831592509011412 42679205984489028.png 2.9000000953674316
348.14916117455175 0.48495967902939935 42679205984489029.png 3.0999999046325684
348.15701619827445 0.4834077832541041 42679205984489061.png 7.400000095367432
348.1097472888893 0.4848685177711054 42679205984489069.png 2.4000000953674316
348.14423225914476 0.484660985990207 42679205984489098.png 8.199999809265137
348.1648862595786 0.48442218104953605 42679205984489128.png 4.099999904632568
348.11354140163303 0.48610760349398263 42679205984489224.png 4.699999809265137
348.1040087089484 0.4926698586411746 42679205984489339.png 7.0
348.10309852662897 0.4900731652499098 42679205984489340.png 3.0999999046325684
348.2372258755503 0.49294973747896764 42679205984489430.png 5.0
348.1057631646896 0.4912250839782688 42679205984489447.png 3.700000047683716
348.1376745295682 0.49370501178124704 42679205984489578.png 4.599999904632568
348.23531524821004 0.4968167461896957 42679205984489777.png 4.199999809265137
348.06705866384647 0.4982782197626698 42679205984489794.png 3.700000047683716
348.06074579772826 0.5008872050287382 42679205984489834.png 4.5
348.06642804160043 0.501371467923446 42679205984489835.png 3.9000000953674316
348.06034983247275 0.5018900905872687 42679205984489850.png 21.200000762939453
348.07155523038705 0.4978253807031125 42679205984490001.png 19.0
348.0978712382364 0.5039049931329206 42679205984490142.png 5.300000190734863
348.0634229552592 0.5044491174391145 42679205984490213.png 5.599999904632568
348.060243857818 0.5050031731862961 42679205984490214.png 3.0999999046325684
348.1425596218399 0.5062903605961564 42679205984490291.png 4.800000190734863
348.07413552352136 0.5058907338422296 42679205984490330.png 4.0
348.0661569116326 0.5060258957646875 42679205984490353.png 3.4000000953674316
348.2007657494554 0.505149863085949 42679205984490354.png 3.799999952316284
348.1270779129326 0.5096879989989398 42679205984490473.png 9.800000190734863
348.19251456890464 0.5147686326519806 42679205984490668.png 5.099999904632568
348.06864230767144 0.515640414201983 42679205984490674.png 8.600000381469727
348.1092874071838 0.5154185119485403 42679205984490693.png 9.0
348.06242817544995 0.5142709843942946 42679205984490751.png 4.0
348.10821494541784 0.5179912872005071 42679205984490910.png 3.4000000953674316
348.0671896606304 0.5220079466653156 42679205984491057.png 3.200000047683716
348.06266780698013 0.5231547816575395 42679205984491095.png 4.900000095367432
348.1976107578248 0.5278141804643571 42679205984491140.png 4.099999904632568
348.06813079693165 0.5243541744656434 42679205984491159.png 3.200000047683716
348.057010224555 0.5251667448921467 42679205984491327.png 2.9000000953674316
348.0705681619239 0.5264883990686589 42679205984491368.png 5.199999809265137
348.10639651016106 0.5314443235638057 42679205984491572.png 4.599999904632568
348.1309964899207 0.531668767765099 42679205984491614.png 5.099999904632568
348.11083194619664 0.5366608728914365 42679205984491844.png 3.9000000953674316
348.1206128945413 0.5389676329251221 42679205984491907.png 9.0
348.14528389250876 0.5374451334713364 42679205984491920.png 4.900000095367432
348.11199039454254 0.5405962801873643 42679205984492022.png 3.700000047683716
348.17279144349715 0.5404238020037112 42679205984492046.png 5.5
348.062931190162 0.5416509127234849 42679205984492053.png 3.5999999046325684
348.16590803841484 0.5447557199826929 42679205984492172.png 7.199999809265137
348.2401755225878 0.5461207295967281 42679205984492241.png 2.9000000953674316
348.20267930782893 0.5460043208451061 42679205984492259.png 4.199999809265137
348.14775786442175 0.5497039525022679 42679205984492390.png 3.700000047683716
348.19512933154095 0.5514803836426949 42679205984492492.png 4.699999809265137
348.1651004082075 0.559165894767997 42679205984492814.png 2.700000047683716
348.13277005206805 0.5622736845477357 42679205984492963.png 4.599999904632568
348.1932043184368 0.5644959302583025 42679205984493072.png 4.800000190734863
348.08989216581887 0.5673800098671237 42679205984493190.png 4.099999904632568
348.1304942735495 0.5704065442844806 42679205984493397.png 4.900000095367432
348.1004000568572 0.5710619139811732 42679205984493443.png 5.099999904632568
348.20416160976566 0.5729127204842499 42679205984493472.png 3.0999999046325684
348.0900267150444 0.5731953393854935 42679205984493517.png 3.5999999046325684
348.06343150392473 0.578334440302722 42679205984493686.png 4.099999904632568
348.10593310364703 0.579805344260683 42679205984493769.png 3.9000000953674316
348.10903186315244 0.580397752446446 42679205984493796.png 3.5
348.1090926950509 0.5806756514047241 42679205984493797.png 4.699999809265137
348.1400184541614 0.5811537947588978 42679205984493809.png 3.9000000953674316
